invoice_id,branch,city,category,payment_method,date,unit_price,quantity,rating,profit_margin,total_price,year,month
8882,WALM032,Tyler,Fashion accessories,Cash,2021-09-03,54.0,3.0,7.0,0.48,162.0,2021,september
8883,WALM082,Weslaco,Home and lifestyle,Cash,2023-09-23,27.0,1.0,5.0,0.33,27.0,2023,september
8884,WALM087,Waxahachie,Fashion accessories,Cash,2023-12-17,68.0,1.0,3.0,0.33,68.0,2023,december
8885,WALM065,Texas City,Home and lifestyle,Cash,2020-11-27,28.0,1.0,3.0,0.33,28.0,2020,november
8886,WALM054,Sherman,Fashion accessories,Cash,2022-08-26,42.0,1.0,7.0,0.21,42.0,2022,august
8887,WALM056,Rowlett,Home and lifestyle,Cash,2022-09-04,80.0,2.0,7.0,0.33,160.0,2022,september
8888,WALM075,San Marcos,Fashion accessories,Cash,2022-10-27,68.0,3.0,6.0,0.33,204.0,2022,october
8889,WALM038,Sugar Land,Home and lifestyle,Cash,2022-02-15,37.0,2.0,3.0,0.48,74.0,2022,febuary
8890,WALM069,Rockwall,Fashion accessories,Cash,2021-02-04,82.0,1.0,4.0,0.33,82.0,2021,febuary
8891,WALM032,Tyler,Home and lifestyle,Cash,2020-05-01,53.0,2.0,5.0,0.48,106.0,2020,may
8892,WALM029,Round Rock,Fashion accessories,Cash,2021-04-30,48.0,1.0,3.0,0.48,48.0,2021,april
8893,WALM050,Victoria,Home and lifestyle,Credit card,2023-12-14,63.0,3.0,5.0,0.48,189.0,2023,december
8894,WALM054,Sherman,Fashion accessories,Cash,2022-08-22,17.0,3.0,6.0,0.21,51.0,2022,august
8895,WALM038,Sugar Land,Home and lifestyle,Cash,2022-02-03,81.0,1.0,6.0,0.48,81.0,2022,febuary
8896,WALM025,Waco,Fashion accessories,Cash,2020-01-08,42.0,2.0,7.0,0.48,84.0,2020,january
8897,WALM089,Southlake,Home and lifestyle,Cash,2023-01-10,53.0,2.0,3.0,0.33,106.0,2023,january
8898,WALM035,San Angelo,Fashion accessories,Cash,2022-05-19,81.0,1.0,5.0,0.48,81.0,2022,may
8899,WALM099,Weatherford,Home and lifestyle,Cash,2022-01-10,58.0,3.0,5.0,0.18,174.0,2022,january
8900,WALM054,Sherman,Fashion accessories,Cash,2023-11-16,83.0,3.0,3.0,0.21,249.0,2023,november
8901,WALM009,Plano,Home and lifestyle,Cash,2021-09-26,36.0,3.0,4.0,0.48,108.0,2021,september
8902,WALM046,Temple,Fashion accessories,Cash,2023-12-25,41.0,1.0,4.0,0.48,41.0,2023,december
8903,WALM086,Rosenberg,Home and lifestyle,Cash,2023-12-29,23.0,3.0,3.0,0.33,69.0,2023,december
8904,WALM074,Weslaco,Fashion accessories,Cash,2023-01-20,82.0,2.0,4.0,0.33,164.0,2023,january
8905,WALM073,Seguin,Home and lifestyle,Cash,2020-04-06,36.0,1.0,3.0,0.33,36.0,2020,april
8906,WALM065,Texas City,Fashion accessories,Cash,2023-11-06,34.0,3.0,4.0,0.33,102.0,2023,november
8907,WALM075,San Marcos,Home and lifestyle,Cash,2021-07-13,38.0,2.0,6.0,0.33,76.0,2021,july
8908,WALM075,San Marcos,Fashion accessories,Cash,2023-07-24,83.0,1.0,5.0,0.33,83.0,2023,july
8909,WALM029,Round Rock,Home and lifestyle,Cash,2022-06-23,52.0,1.0,6.0,0.48,52.0,2022,june
8910,WALM069,Rockwall,Fashion accessories,Cash,2021-02-11,35.0,3.0,3.0,0.33,105.0,2021,febuary
8911,WALM029,Round Rock,Home and lifestyle,Cash,2022-03-03,62.0,2.0,3.0,0.48,124.0,2022,march
8912,WALM035,San Angelo,Fashion accessories,Cash,2021-01-05,74.0,3.0,3.0,0.48,222.0,2021,january
8913,WALM038,Sugar Land,Home and lifestyle,Cash,2023-07-27,22.0,1.0,5.0,0.48,22.0,2023,july
8914,WALM025,Waco,Fashion accessories,Cash,2023-09-05,85.0,1.0,5.0,0.48,85.0,2023,september
8915,WALM003,San Antonio,Home and lifestyle,Cash,2020-02-03,35.0,1.0,5.0,0.48,35.0,2020,febuary
8916,WALM099,Weatherford,Fashion accessories,Cash,2020-11-04,55.0,2.0,4.0,0.18,110.0,2020,november
8917,WALM099,Weatherford,Home and lifestyle,Cash,2020-06-28,28.0,2.0,7.0,0.18,56.0,2020,june
8918,WALM032,Tyler,Fashion accessories,Cash,2021-12-18,69.0,3.0,6.0,0.48,207.0,2021,december
8919,WALM075,San Marcos,Home and lifestyle,Cash,2023-03-22,64.0,3.0,3.0,0.33,192.0,2023,march
8920,WALM029,Round Rock,Fashion accessories,Cash,2022-02-19,79.0,3.0,6.0,0.48,237.0,2022,febuary
8921,WALM003,San Antonio,Home and lifestyle,Cash,2021-06-26,60.0,2.0,4.0,0.48,120.0,2021,june
8922,WALM046,Temple,Fashion accessories,Cash,2023-07-12,20.0,3.0,6.0,0.48,60.0,2023,july
8923,WALM089,Southlake,Home and lifestyle,Cash,2021-04-21,26.0,3.0,5.0,0.33,78.0,2021,april
8924,WALM087,Waxahachie,Fashion accessories,Cash,2020-04-20,25.0,2.0,7.0,0.33,50.0,2020,april
8925,WALM058,Port Arthur,Home and lifestyle,Cash,2020-06-14,83.0,2.0,6.0,0.33,166.0,2020,june
8926,WALM084,Schertz,Fashion accessories,Cash,2020-11-01,20.0,3.0,4.0,0.33,60.0,2020,november
8927,WALM065,Texas City,Home and lifestyle,Cash,2021-09-02,78.0,1.0,4.0,0.33,78.0,2021,september
8928,WALM050,Victoria,Fashion accessories,Credit card,2020-01-29,72.0,3.0,7.0,0.48,216.0,2020,january
8929,WALM084,Schertz,Home and lifestyle,Cash,2023-04-12,78.0,3.0,6.0,0.33,234.0,2023,april
8930,WALM058,Port Arthur,Fashion accessories,Cash,2020-10-05,56.0,2.0,3.0,0.33,112.0,2020,october
8931,WALM056,Rowlett,Home and lifestyle,Cash,2023-10-30,67.0,1.0,3.0,0.33,67.0,2023,october
8932,WALM074,Weslaco,Fashion accessories,Cash,2020-03-20,63.0,2.0,4.0,0.33,126.0,2020,march
8933,WALM030,Richardson,Home and lifestyle,Cash,2023-09-01,36.0,3.0,3.0,0.48,108.0,2023,september
8934,WALM054,Sherman,Fashion accessories,Cash,2020-05-15,31.0,1.0,5.0,0.21,31.0,2020,may
8935,WALM082,Weslaco,Home and lifestyle,Cash,2023-06-23,59.0,1.0,5.0,0.33,59.0,2023,june
8936,WALM069,Rockwall,Fashion accessories,Cash,2020-11-03,49.0,1.0,7.0,0.33,49.0,2020,november
8937,WALM046,Temple,Home and lifestyle,Cash,2022-09-23,60.0,2.0,4.0,0.48,120.0,2022,september
8938,WALM035,San Angelo,Fashion accessories,Cash,2021-09-27,34.0,2.0,3.0,0.48,68.0,2021,september
8939,WALM046,Temple,Home and lifestyle,Cash,2021-12-07,77.0,2.0,7.0,0.48,154.0,2021,december
8940,WALM035,San Angelo,Fashion accessories,Cash,2023-05-17,43.0,1.0,5.0,0.48,43.0,2023,may
8941,WALM086,Rosenberg,Home and lifestyle,Cash,2023-05-22,63.0,2.0,3.0,0.33,126.0,2023,may
8942,WALM035,San Angelo,Fashion accessories,Cash,2023-12-13,16.0,2.0,6.0,0.48,32.0,2023,december
8943,WALM087,Waxahachie,Home and lifestyle,Cash,2021-05-10,68.0,3.0,7.0,0.33,204.0,2021,may
8944,WALM089,Southlake,Fashion accessories,Cash,2022-10-08,66.0,2.0,3.0,0.33,132.0,2022,october
8945,WALM073,Seguin,Home and lifestyle,Cash,2021-09-07,70.0,3.0,5.0,0.33,210.0,2021,september
8946,WALM058,Port Arthur,Fashion accessories,Cash,2023-09-17,43.0,3.0,6.0,0.33,129.0,2023,september
8947,WALM074,Weslaco,Home and lifestyle,Cash,2020-08-18,66.0,2.0,4.0,0.33,132.0,2020,august
8948,WALM055,Waxahachie,Fashion accessories,Cash,2020-03-05,21.0,1.0,6.0,0.33,21.0,2020,march
8949,WALM099,Weatherford,Home and lifestyle,Cash,2021-10-27,66.0,2.0,4.0,0.18,132.0,2021,october
8950,WALM087,Waxahachie,Fashion accessories,Cash,2020-02-23,64.0,1.0,5.0,0.33,64.0,2020,febuary
8951,WALM032,Tyler,Home and lifestyle,Cash,2020-10-11,45.0,2.0,5.0,0.48,90.0,2020,october
8952,WALM075,San Marcos,Fashion accessories,Cash,2020-10-22,82.0,3.0,5.0,0.33,246.0,2020,october
8953,WALM046,Temple,Home and lifestyle,Cash,2023-03-03,26.0,1.0,7.0,0.48,26.0,2023,march
8954,WALM035,San Angelo,Fashion accessories,Cash,2020-10-08,77.0,3.0,6.0,0.48,231.0,2020,october
8955,WALM086,Rosenberg,Home and lifestyle,Cash,2022-07-04,36.0,2.0,6.0,0.33,72.0,2022,july
8956,WALM038,Sugar Land,Fashion accessories,Cash,2020-10-29,31.0,3.0,5.0,0.48,93.0,2020,october
8957,WALM086,Rosenberg,Home and lifestyle,Cash,2022-07-19,39.0,1.0,4.0,0.33,39.0,2022,july
8958,WALM003,San Antonio,Fashion accessories,Cash,2023-12-09,29.0,1.0,4.0,0.48,29.0,2023,december
8959,WALM030,Richardson,Home and lifestyle,Cash,2022-04-09,56.0,3.0,5.0,0.48,168.0,2022,april
8960,WALM075,San Marcos,Fashion accessories,Cash,2020-09-18,77.0,3.0,6.0,0.33,231.0,2020,september
8961,WALM056,Rowlett,Home and lifestyle,Cash,2020-05-05,58.0,3.0,3.0,0.33,174.0,2020,may
8962,WALM003,San Antonio,Fashion accessories,Cash,2022-04-11,69.0,1.0,4.0,0.48,69.0,2022,april
8963,WALM074,Weslaco,Home and lifestyle,Cash,2021-08-20,44.0,1.0,7.0,0.33,44.0,2021,august
8964,WALM089,Southlake,Fashion accessories,Cash,2022-03-09,22.0,1.0,3.0,0.33,22.0,2022,march
8965,WALM035,San Angelo,Home and lifestyle,Cash,2023-10-07,25.0,2.0,5.0,0.48,50.0,2023,october
8966,WALM065,Texas City,Fashion accessories,Cash,2023-02-24,22.0,1.0,7.0,0.33,22.0,2023,febuary
8967,WALM035,San Angelo,Home and lifestyle,Cash,2021-02-14,55.0,3.0,4.0,0.48,165.0,2021,febuary
8968,WALM055,Waxahachie,Fashion accessories,Cash,2022-08-01,43.0,3.0,6.0,0.33,129.0,2022,august
8969,WALM074,Weslaco,Home and lifestyle,Cash,2021-07-24,76.0,1.0,3.0,0.33,76.0,2021,july
8970,WALM065,Texas City,Fashion accessories,Cash,2021-01-06,46.0,2.0,4.0,0.33,92.0,2021,january
8971,WALM099,Weatherford,Home and lifestyle,Cash,2021-05-17,63.0,3.0,6.0,0.18,189.0,2021,may
8972,WALM073,Seguin,Fashion accessories,Cash,2020-10-08,35.0,3.0,5.0,0.33,105.0,2020,october
8973,WALM032,Tyler,Home and lifestyle,Cash,2023-09-19,38.0,3.0,3.0,0.48,114.0,2023,september
8974,WALM069,Rockwall,Fashion accessories,Cash,2023-07-03,59.0,2.0,5.0,0.33,118.0,2023,july
8975,WALM073,Seguin,Home and lifestyle,Cash,2023-09-29,37.0,3.0,7.0,0.33,111.0,2023,september
8976,WALM074,Weslaco,Fashion accessories,Cash,2022-03-22,16.0,3.0,3.0,0.33,48.0,2022,march
8977,WALM054,Sherman,Home and lifestyle,Cash,2022-06-06,77.0,3.0,6.0,0.21,231.0,2022,june
8978,WALM032,Tyler,Fashion accessories,Cash,2022-12-09,62.0,1.0,7.0,0.48,62.0,2022,december
8979,WALM058,Port Arthur,Home and lifestyle,Cash,2022-08-16,67.0,3.0,3.0,0.33,201.0,2022,august
8980,WALM055,Waxahachie,Fashion accessories,Cash,2021-06-05,40.0,3.0,5.0,0.33,120.0,2021,june
8981,WALM074,Weslaco,Home and lifestyle,Cash,2021-11-12,29.0,2.0,4.0,0.33,58.0,2021,november
8982,WALM099,Weatherford,Fashion accessories,Cash,2023-04-19,84.0,3.0,5.0,0.18,252.0,2023,april
8983,WALM086,Rosenberg,Home and lifestyle,Cash,2021-03-07,64.0,3.0,4.0,0.33,192.0,2021,march
8984,WALM087,Waxahachie,Fashion accessories,Cash,2023-08-14,55.0,1.0,7.0,0.33,55.0,2023,august
8985,WALM089,Southlake,Home and lifestyle,Cash,2020-12-02,24.0,2.0,4.0,0.33,48.0,2020,december
8986,WALM056,Rowlett,Fashion accessories,Cash,2021-12-11,15.0,2.0,6.0,0.33,30.0,2021,december
8987,WALM032,Tyler,Home and lifestyle,Cash,2023-04-16,32.0,2.0,5.0,0.48,64.0,2023,april
8988,WALM065,Texas City,Fashion accessories,Cash,2020-07-24,23.0,1.0,5.0,0.33,23.0,2020,july
8989,WALM054,Sherman,Home and lifestyle,Cash,2022-11-17,43.0,1.0,6.0,0.21,43.0,2022,november
8990,WALM038,Sugar Land,Fashion accessories,Cash,2020-08-10,27.0,3.0,5.0,0.48,81.0,2020,august
8991,WALM074,Weslaco,Home and lifestyle,Cash,2021-10-14,17.0,2.0,5.0,0.33,34.0,2021,october
8992,WALM074,Weslaco,Fashion accessories,Cash,2020-12-03,69.0,2.0,3.0,0.33,138.0,2020,december
8993,WALM029,Round Rock,Home and lifestyle,Cash,2020-11-01,30.0,3.0,7.0,0.48,90.0,2020,november
8994,WALM030,Richardson,Fashion accessories,Cash,2023-10-15,68.0,3.0,4.0,0.48,204.0,2023,october
8995,WALM099,Weatherford,Home and lifestyle,Cash,2021-02-19,79.0,2.0,3.0,0.18,158.0,2021,febuary
8996,WALM030,Richardson,Fashion accessories,Cash,2023-03-03,76.0,2.0,3.0,0.48,152.0,2023,march
8997,WALM074,Weslaco,Home and lifestyle,Cash,2023-03-16,39.0,3.0,5.0,0.33,117.0,2023,march
8998,WALM054,Sherman,Fashion accessories,Cash,2021-10-26,28.0,1.0,6.0,0.21,28.0,2021,october
8999,WALM074,Weslaco,Home and lifestyle,Cash,2023-09-26,55.0,3.0,6.0,0.33,165.0,2023,september
9000,WALM065,Texas City,Fashion accessories,Cash,2022-04-20,55.0,2.0,5.0,0.33,110.0,2022,april
9001,WALM035,San Angelo,Home and lifestyle,Cash,2023-11-29,58.0,2.0,7.0,0.48,116.0,2023,november
9002,WALM058,Port Arthur,Fashion accessories,Cash,2020-09-20,75.0,2.0,3.0,0.33,150.0,2020,september
9003,WALM074,Weslaco,Home and lifestyle,Cash,2022-09-08,52.0,1.0,5.0,0.33,52.0,2022,september
9004,WALM074,Weslaco,Fashion accessories,Cash,2021-11-05,58.0,1.0,4.0,0.33,58.0,2021,november
9005,WALM029,Round Rock,Home and lifestyle,Cash,2021-02-03,75.0,3.0,6.0,0.48,225.0,2021,febuary
9006,WALM029,Round Rock,Fashion accessories,Cash,2021-06-19,81.0,1.0,3.0,0.48,81.0,2021,june
9007,WALM056,Rowlett,Home and lifestyle,Cash,2020-04-21,35.0,2.0,4.0,0.33,70.0,2020,april
9008,WALM032,Tyler,Fashion accessories,Cash,2020-05-11,17.0,3.0,6.0,0.48,51.0,2020,may
9009,WALM089,Southlake,Home and lifestyle,Cash,2020-06-02,24.0,1.0,4.0,0.33,24.0,2020,june
9010,WALM075,San Marcos,Fashion accessories,Cash,2023-10-27,69.0,3.0,7.0,0.33,207.0,2023,october
9011,WALM069,Rockwall,Home and lifestyle,Cash,2022-10-04,39.0,3.0,4.0,0.33,117.0,2022,october
9012,WALM099,Weatherford,Fashion accessories,Cash,2021-10-15,65.0,1.0,5.0,0.18,65.0,2021,october
9013,WALM025,Waco,Home and lifestyle,Cash,2023-07-12,31.0,3.0,7.0,0.48,93.0,2023,july
9014,WALM074,Weslaco,Fashion accessories,Cash,2020-11-12,20.0,3.0,3.0,0.33,60.0,2020,november
9015,WALM084,Schertz,Home and lifestyle,Cash,2020-09-15,61.0,1.0,7.0,0.33,61.0,2020,september
9016,WALM089,Southlake,Fashion accessories,Cash,2023-03-11,26.0,2.0,7.0,0.33,52.0,2023,march
9017,WALM050,Victoria,Home and lifestyle,Credit card,2021-08-30,23.0,3.0,4.0,0.48,69.0,2021,august
9018,WALM050,Victoria,Fashion accessories,Credit card,2022-06-17,58.0,1.0,4.0,0.48,58.0,2022,june
9019,WALM087,Waxahachie,Home and lifestyle,Cash,2021-09-10,20.0,3.0,7.0,0.33,60.0,2021,september
9020,WALM056,Rowlett,Fashion accessories,Cash,2022-07-16,64.0,2.0,3.0,0.33,128.0,2022,july
9021,WALM086,Rosenberg,Home and lifestyle,Cash,2021-03-28,25.0,1.0,5.0,0.33,25.0,2021,march
9022,WALM035,San Angelo,Fashion accessories,Cash,2022-10-30,67.0,2.0,6.0,0.48,134.0,2022,october
9023,WALM056,Rowlett,Home and lifestyle,Cash,2022-02-15,38.0,3.0,4.0,0.33,114.0,2022,febuary
9024,WALM030,Richardson,Fashion accessories,Cash,2021-08-14,54.0,3.0,4.0,0.48,162.0,2021,august
9025,WALM035,San Angelo,Home and lifestyle,Cash,2023-10-21,67.0,2.0,5.0,0.48,134.0,2023,october
9026,WALM054,Sherman,Fashion accessories,Cash,2023-05-22,53.0,3.0,5.0,0.21,159.0,2023,may
9027,WALM050,Victoria,Home and lifestyle,Credit card,2021-12-26,45.0,2.0,5.0,0.48,90.0,2021,december
9028,WALM058,Port Arthur,Fashion accessories,Cash,2020-07-29,19.0,1.0,6.0,0.33,19.0,2020,july
9029,WALM046,Temple,Home and lifestyle,Cash,2021-03-11,60.0,1.0,6.0,0.48,60.0,2021,march
9030,WALM075,San Marcos,Fashion accessories,Cash,2021-10-02,60.0,2.0,5.0,0.33,120.0,2021,october
9031,WALM055,Waxahachie,Home and lifestyle,Cash,2021-10-13,46.0,1.0,6.0,0.33,46.0,2021,october
9032,WALM074,Weslaco,Fashion accessories,Cash,2020-07-22,57.0,2.0,6.0,0.33,114.0,2020,july
9033,WALM030,Richardson,Home and lifestyle,Cash,2022-11-06,66.0,3.0,5.0,0.48,198.0,2022,november
9034,WALM009,Plano,Fashion accessories,Cash,2023-06-28,53.0,1.0,7.0,0.48,53.0,2023,june
9035,WALM032,Tyler,Home and lifestyle,Cash,2022-07-13,39.0,3.0,5.0,0.48,117.0,2022,july
9036,WALM074,Weslaco,Fashion accessories,Cash,2020-11-09,78.0,2.0,6.0,0.33,156.0,2020,november
9037,WALM073,Seguin,Home and lifestyle,Cash,2022-02-06,79.0,3.0,3.0,0.33,237.0,2022,febuary
9038,WALM089,Southlake,Fashion accessories,Cash,2022-03-13,39.0,2.0,5.0,0.33,78.0,2022,march
9039,WALM087,Waxahachie,Home and lifestyle,Cash,2023-04-03,66.0,2.0,5.0,0.33,132.0,2023,april
9040,WALM009,Plano,Fashion accessories,Cash,2023-10-04,36.0,3.0,6.0,0.48,108.0,2023,october
9041,WALM065,Texas City,Home and lifestyle,Cash,2020-06-22,50.0,2.0,7.0,0.33,100.0,2020,june
9042,WALM055,Waxahachie,Fashion accessories,Cash,2023-07-04,58.0,2.0,5.0,0.33,116.0,2023,july
9043,WALM025,Waco,Home and lifestyle,Cash,2020-09-22,78.0,2.0,5.0,0.48,156.0,2020,september
9044,WALM065,Texas City,Fashion accessories,Cash,2022-05-13,84.0,3.0,5.0,0.33,252.0,2022,may
9045,WALM058,Port Arthur,Home and lifestyle,Cash,2021-01-10,30.0,3.0,7.0,0.33,90.0,2021,january
9046,WALM035,San Angelo,Fashion accessories,Cash,2020-07-14,84.0,1.0,5.0,0.48,84.0,2020,july
9047,WALM082,Weslaco,Home and lifestyle,Cash,2020-03-26,24.0,2.0,5.0,0.33,48.0,2020,march
9048,WALM073,Seguin,Fashion accessories,Cash,2022-09-08,68.0,1.0,3.0,0.33,68.0,2022,september
9049,WALM058,Port Arthur,Home and lifestyle,Cash,2023-08-11,61.0,2.0,4.0,0.33,122.0,2023,august
9050,WALM038,Sugar Land,Fashion accessories,Cash,2022-10-30,74.0,2.0,4.0,0.48,148.0,2022,october
9051,WALM084,Schertz,Home and lifestyle,Cash,2022-10-25,83.0,3.0,6.0,0.33,249.0,2022,october
9052,WALM058,Port Arthur,Fashion accessories,Cash,2021-07-07,28.0,3.0,5.0,0.33,84.0,2021,july
9053,WALM046,Temple,Home and lifestyle,Cash,2021-06-22,31.0,2.0,5.0,0.48,62.0,2021,june
9054,WALM099,Weatherford,Fashion accessories,Cash,2021-12-05,52.0,1.0,4.0,0.18,52.0,2021,december
9055,WALM089,Southlake,Home and lifestyle,Cash,2022-11-04,25.0,1.0,6.0,0.33,25.0,2022,november
9056,WALM065,Texas City,Fashion accessories,Cash,2021-12-28,70.0,1.0,3.0,0.33,70.0,2021,december
9057,WALM069,Rockwall,Home and lifestyle,Cash,2020-02-28,77.0,1.0,3.0,0.33,77.0,2020,febuary
9058,WALM084,Schertz,Fashion accessories,Cash,2021-10-29,19.0,3.0,6.0,0.33,57.0,2021,october
9059,WALM056,Rowlett,Home and lifestyle,Cash,2023-03-11,50.0,3.0,4.0,0.33,150.0,2023,march
9060,WALM075,San Marcos,Fashion accessories,Cash,2021-12-16,68.0,3.0,7.0,0.33,204.0,2021,december
9061,WALM038,Sugar Land,Home and lifestyle,Cash,2021-06-13,48.0,1.0,7.0,0.48,48.0,2021,june
9062,WALM075,San Marcos,Fashion accessories,Cash,2022-11-30,25.0,2.0,5.0,0.33,50.0,2022,november
9063,WALM035,San Angelo,Home and lifestyle,Cash,2022-09-22,62.0,3.0,3.0,0.48,186.0,2022,september
9064,WALM046,Temple,Fashion accessories,Cash,2020-08-30,81.0,2.0,5.0,0.48,162.0,2020,august
9065,WALM025,Waco,Home and lifestyle,Cash,2022-05-11,28.0,3.0,5.0,0.48,84.0,2022,may
9066,WALM065,Texas City,Fashion accessories,Cash,2020-04-11,15.0,1.0,6.0,0.33,15.0,2020,april
9067,WALM032,Tyler,Home and lifestyle,Cash,2021-09-19,70.0,2.0,4.0,0.48,140.0,2021,september
9068,WALM055,Waxahachie,Fashion accessories,Cash,2022-04-10,50.0,3.0,5.0,0.33,150.0,2022,april
9069,WALM025,Waco,Home and lifestyle,Cash,2022-02-16,47.0,2.0,7.0,0.48,94.0,2022,febuary
9070,WALM029,Round Rock,Fashion accessories,Cash,2021-07-30,28.0,1.0,7.0,0.48,28.0,2021,july
9071,WALM030,Richardson,Home and lifestyle,Cash,2022-08-14,54.0,2.0,7.0,0.48,108.0,2022,august
9072,WALM025,Waco,Fashion accessories,Cash,2020-09-08,68.0,3.0,4.0,0.48,204.0,2020,september
9073,WALM058,Port Arthur,Home and lifestyle,Cash,2022-01-03,83.0,2.0,5.0,0.33,166.0,2022,january
9074,WALM074,Weslaco,Fashion accessories,Cash,2020-05-26,51.0,3.0,3.0,0.33,153.0,2020,may
9075,WALM050,Victoria,Home and lifestyle,Credit card,2021-07-27,57.0,3.0,4.0,0.48,171.0,2021,july
9076,WALM065,Texas City,Fashion accessories,Cash,2021-08-31,36.0,1.0,5.0,0.33,36.0,2021,august
9077,WALM099,Weatherford,Home and lifestyle,Cash,2020-08-28,71.0,1.0,5.0,0.18,71.0,2020,august
9078,WALM089,Southlake,Fashion accessories,Cash,2022-10-30,56.0,1.0,4.0,0.33,56.0,2022,october
9079,WALM058,Port Arthur,Home and lifestyle,Cash,2023-05-20,67.0,1.0,6.0,0.33,67.0,2023,may
9080,WALM069,Rockwall,Fashion accessories,Cash,2023-04-14,15.0,3.0,4.0,0.33,45.0,2023,april
9081,WALM056,Rowlett,Home and lifestyle,Cash,2021-11-01,32.0,2.0,4.0,0.33,64.0,2021,november
9082,WALM050,Victoria,Fashion accessories,Credit card,2023-05-01,81.0,1.0,4.0,0.48,81.0,2023,may
9083,WALM035,San Angelo,Home and lifestyle,Cash,2021-05-19,17.0,2.0,6.0,0.48,34.0,2021,may
9084,WALM099,Weatherford,Fashion accessories,Cash,2020-06-26,85.0,3.0,5.0,0.18,255.0,2020,june
9085,WALM050,Victoria,Home and lifestyle,Credit card,2020-07-06,21.0,1.0,6.0,0.48,21.0,2020,july
9086,WALM087,Waxahachie,Fashion accessories,Cash,2022-12-05,22.0,3.0,6.0,0.33,66.0,2022,december
9087,WALM089,Southlake,Home and lifestyle,Cash,2023-09-14,77.0,1.0,3.0,0.33,77.0,2023,september
9088,WALM003,San Antonio,Fashion accessories,Cash,2021-12-25,49.0,2.0,3.0,0.48,98.0,2021,december
9089,WALM073,Seguin,Home and lifestyle,Cash,2022-02-18,16.0,3.0,4.0,0.33,48.0,2022,febuary
9090,WALM046,Temple,Fashion accessories,Cash,2020-10-20,54.0,3.0,7.0,0.48,162.0,2020,october
9091,WALM003,San Antonio,Home and lifestyle,Cash,2020-07-15,49.0,2.0,3.0,0.48,98.0,2020,july
9092,WALM084,Schertz,Fashion accessories,Cash,2020-06-05,50.0,3.0,7.0,0.33,150.0,2020,june
9093,WALM074,Weslaco,Home and lifestyle,Cash,2023-12-15,79.0,3.0,3.0,0.33,237.0,2023,december
9094,WALM065,Texas City,Fashion accessories,Cash,2021-07-26,82.0,3.0,4.0,0.33,246.0,2021,july
9095,WALM038,Sugar Land,Home and lifestyle,Cash,2023-03-22,30.0,1.0,7.0,0.48,30.0,2023,march
9096,WALM089,Southlake,Fashion accessories,Cash,2022-08-27,35.0,3.0,7.0,0.33,105.0,2022,august
9097,WALM038,Sugar Land,Home and lifestyle,Cash,2021-07-17,57.0,1.0,4.0,0.48,57.0,2021,july
9098,WALM054,Sherman,Fashion accessories,Cash,2021-12-28,20.0,2.0,4.0,0.21,40.0,2021,december
9099,WALM025,Waco,Home and lifestyle,Cash,2022-01-28,36.0,2.0,5.0,0.48,72.0,2022,january
9100,WALM054,Sherman,Fashion accessories,Cash,2021-09-19,58.0,2.0,3.0,0.21,116.0,2021,september
9101,WALM029,Round Rock,Home and lifestyle,Cash,2023-05-29,36.0,1.0,3.0,0.48,36.0,2023,may
9102,WALM075,San Marcos,Fashion accessories,Cash,2022-07-17,23.0,2.0,7.0,0.33,46.0,2022,july
9103,WALM065,Texas City,Home and lifestyle,Cash,2020-08-22,31.0,1.0,7.0,0.33,31.0,2020,august
9104,WALM050,Victoria,Fashion accessories,Credit card,2023-10-31,73.0,1.0,7.0,0.48,73.0,2023,october
9105,WALM082,Weslaco,Home and lifestyle,Cash,2021-08-09,75.0,3.0,3.0,0.33,225.0,2021,august
9106,WALM089,Southlake,Fashion accessories,Cash,2020-11-16,83.0,2.0,7.0,0.33,166.0,2020,november
9107,WALM046,Temple,Home and lifestyle,Cash,2022-05-28,30.0,3.0,3.0,0.48,90.0,2022,may
9108,WALM087,Waxahachie,Fashion accessories,Cash,2022-10-01,78.0,1.0,4.0,0.33,78.0,2022,october
9109,WALM054,Sherman,Home and lifestyle,Cash,2020-06-15,28.0,1.0,6.0,0.21,28.0,2020,june
9110,WALM075,San Marcos,Fashion accessories,Cash,2021-10-10,19.0,1.0,6.0,0.33,19.0,2021,october
9111,WALM050,Victoria,Home and lifestyle,Credit card,2022-09-18,48.0,3.0,4.0,0.48,144.0,2022,september
9112,WALM054,Sherman,Fashion accessories,Cash,2020-12-14,57.0,1.0,3.0,0.33,57.0,2020,december
9113,WALM025,Waco,Home and lifestyle,Cash,2022-01-07,60.0,2.0,7.0,0.48,120.0,2022,january
9114,WALM099,Weatherford,Fashion accessories,Cash,2020-01-26,19.0,2.0,3.0,0.18,38.0,2020,january
9115,WALM074,Weslaco,Home and lifestyle,Cash,2023-07-29,81.0,2.0,7.0,0.33,162.0,2023,july
9116,WALM087,Waxahachie,Fashion accessories,Cash,2023-04-23,69.0,2.0,7.0,0.33,138.0,2023,april
9117,WALM050,Victoria,Home and lifestyle,Credit card,2022-12-05,33.0,2.0,6.0,0.48,66.0,2022,december
9118,WALM003,San Antonio,Fashion accessories,Cash,2022-08-02,73.0,1.0,7.0,0.48,73.0,2022,august
9119,WALM087,Waxahachie,Home and lifestyle,Cash,2022-05-21,28.0,2.0,5.0,0.33,56.0,2022,may
